player_id,name,dob,birth_place,country,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,lat,lon,venus_cycle,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,nn
gormada01,Dave Gorman,1955-04-08,"Oshawa, Ontario",CA,RW,3,0,0,0,-1,-0.1,0,1.0,0.0,40.0,-27.0,White_1,ARIES,SCORPIO,ARIES,PISCES,TAURUS,CANCER,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN
lachami01,Michel Lachance,1955-04-11,"Quebec City, Quebec",CA,D,21,0,4,4,-9,0.7,22,22.0,0.0,40.0,-27.0,White_1,ARIES,SAGITTARIUS,ARIES,PISCES,GEMINI,CANCER,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN
fontajo01,Jon Fontas,1955-04-16,"Arlgton, Massachusetts",US,C,2,0,0,0,-1,-0.1,0,0.0,0.0,40.0,-27.0,White_1,ARIES,AQUARIUS,ARIES,PISCES,GEMINI,CANCER,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
steenan01,Anders Steen,1955-04-28,"Nyköping, Sweden",SE,C,42,5,11,16,-22,0.0,22,57.0,1.0,40.0,-27.0,White_1,TAURUS,CANCER,TAURUS,ARIES,GEMINI,CANCER,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
macivdo01,Don MacIver,1955-05-03,"Montreal, Quebec",CA,D,6,0,0,0,-5,0.0,2,2.0,0.0,40.0,-27.0,White_1,TAURUS,LIBRA,TAURUS,ARIES,GEMINI,CANCER,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
lambydi01,Dick Lamby,1955-05-03,"Auburn, Massachusetts",US,D,22,0,5,5,-3,1.0,22,25.0,0.0,40.0,-27.0,White_1,TAURUS,LIBRA,TAURUS,ARIES,GEMINI,CANCER,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
bothwti01,Tim Bothwell,1955-05-06,"Vancouver, British Columbia",CA,D,501,28,93,121,36,28.9,382,495.0,5.0,40.0,-27.0,White_1,TAURUS,SCORPIO,TAURUS,ARIES,GEMINI,CANCER,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
laroscl02,Claude Larose,1955-05-17,"St-Jean, Quebec",CA,LW,25,4,7,11,-4,0.3,2,50.0,0.0,40.0,-27.0,White_1,TAURUS,PISCES,GEMINI,ARIES,GEMINI,CANCER,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
kiessud01,Udo Kiessling,1955-05-21,"Crimmitschau, East Germany",DD,D,1,0,0,0,0,0.0,2,1.0,0.0,40.0,-27.0,White_1,TAURUS,TAURUS,GEMINI,TAURUS,GEMINI,CANCER,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
howema02.,Mark Howe,1955-05-28,"Detroit, Michigan",US,D,929,197,545,742,400,111.9,455,2132.0,23.0,40.0,-27.0,White_1,GEMINI,VIRGO,GEMINI,TAURUS,CANCER,CANCER,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
heinzri01,Rick Heinz,1955-05-30,"Essex, Ontario",CA,G,49,14,19,5,2,5.3,2347,4.06,0.857,40.0,-27.0,White_1,GEMINI,LIBRA,GEMINI,TAURUS,CANCER,CANCER,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
leinomi01,Mikko Leinonen,1955-07-15,"Tampere, Finland",FI,C,162,31,78,109,19,5.7,71,246.0,4.0,40.0,-27.0,Blue_5,CANCER,TAURUS,CANCER,CANCER,LEO,LEO,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
bilodgi01,Gilles Bilodeau,1955-07-31,"St-Prime, Quebec",CA,LW,9,0,1,1,-1,-0.2,25,1.0,0.0,40.0,-27.0,Blue_5,LEO,CAPRICORN,LEO,CANCER,LEO,LEO,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
lundhbe01,Bengt Lundholm,1955-08-04,"Falun, Sweden",SE,LW,275,48,95,143,10,6.2,72,280.0,4.0,40.0,-27.0,Blue_5,LEO,AQUARIUS,LEO,LEO,LEO,LEO,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
middlli01,Lindsay Middlebrook,1955-09-07,"Collgwood, Ontario",CA,G,37,3,23,6,0,2.1,1841,4.95,0.856,40.0,-27.0,Blue_5,VIRGO,TAURUS,LIBRA,VIRGO,VIRGO,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
levota01.,Tapio Levo,1955-09-24,"Pori, Finland",FI,D,107,16,53,69,-52,7.6,36,257.0,0.0,40.0,-27.0,Blue_5,LIBRA,CAPRICORN,LIBRA,LIBRA,VIRGO,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
baxtepa01,Paul Baxter,1955-10-28,"Wnipeg, Manitoba",CA,D,472,48,121,169,-63,25.0,1564,710.0,5.0,40.0,-27.0,Blue_5,SCORPIO,PISCES,LIBRA,SCORPIO,LIBRA,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
noelcl01.,Claude Noel,1955-10-31,"Kirkland Lake, Ontario",CA,C,7,0,0,0,-3,-0.3,0,5.0,0.0,40.0,-27.0,Blue_5,SCORPIO,TAURUS,LIBRA,SCORPIO,LIBRA,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
morriga01,Gary Morrison,1955-11-08,"Detroit, Michigan",US,RW,43,1,15,16,5,0.1,70,27.0,1.0,40.0,-27.0,Blue_5,SCORPIO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
hawryne01,Neil Hawryliw,1955-11-09,"Fieldg, Saskatchewan",CA,RW,1,0,0,0,0,0.0,0,0.0,0.0,40.0,-27.0,Blue_5,SCORPIO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
hollake01,Ken Holland,1955-11-10,"Vernon, British Columbia",CA,G,4,0,2,1,0,-0.1,206,4.96,0.825,40.0,-27.0,Blue_5,SCORPIO,LIBRA,SCORPIO,SAGITTARIUS,LIBRA,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
giroupi01,Pierre Giroux,1955-11-17,"Brownsburg, Quebec",CA,C,6,1,0,1,-1,0.0,17,1.0,0.0,40.0,-27.0,Black_4,SCORPIO,SAGITTARIUS,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
norwicr01,Craig Norwich,1955-12-15,"Eda, Minnesota",US,D,104,17,58,75,-5,11.1,60,305.0,1.0,40.0,-27.0,Black_4,SAGITTARIUS,CAPRICORN,SAGITTARIUS,CAPRICORN,SCORPIO,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
hudsole01,Lex Hudson,1955-12-31,"Wnipeg, Manitoba",CA,D,2,0,0,0,0,0.1,0,1.0,0.0,40.0,-27.0,Black_4,CAPRICORN,LEO,CAPRICORN,AQUARIUS,SCORPIO,VIRGO,SCORPIO,LEO,SCORPIO,LEO,SAGITTARIUS
primeke01,Kevin Primeau,1956-01-03,"Edmonton, Alberta",CA,RW,2,0,0,0,0,-0.1,4,0.0,0.0,40.0,-27.0,Black_4,CAPRICORN,VIRGO,CAPRICORN,AQUARIUS,SCORPIO,VIRGO,SCORPIO,LEO,SCORPIO,LEO,SAGITTARIUS
liutmi01.,Mike Liut,1956-01-07,"Weston, Ontario",CA,G,663,293,271,74,25,105.2,38097,3.49,0.883,40.0,-27.0,Black_4,CAPRICORN,SCORPIO,AQUARIUS,AQUARIUS,SCORPIO,VIRGO,SCORPIO,LEO,SCORPIO,LEO,SAGITTARIUS
youngwa01,Warren Young,1956-01-11,"Toronto, Ontario",CA,C,236,72,77,149,-67,8.1,472,292.0,5.0,40.0,-27.0,Black_4,CAPRICORN,CAPRICORN,AQUARIUS,AQUARIUS,SCORPIO,VIRGO,SCORPIO,LEO,SCORPIO,LEO,SAGITTARIUS
gloeclo01,Lorry Gloeckner,1956-01-25,"Kdersley, Saskatchewan",CA,D,13,0,2,2,-7,0.3,6,13.0,0.0,40.0,-27.0,Black_4,AQUARIUS,CANCER,AQUARIUS,PISCES,SAGITTARIUS,LEO,SAGITTARIUS,LEO,SCORPIO,LEO,SAGITTARIUS
macguga01,Garth MacGuigan,1956-02-16,"Charlottetown, Prince Edward Island",CA,C,5,0,1,1,1,-0.1,2,3.0,0.0,40.0,-27.0,Black_4,AQUARIUS,ARIES,AQUARIUS,ARIES,SAGITTARIUS,LEO,SAGITTARIUS,CANCER,SCORPIO,LEO,SAGITTARIUS
gradith01,Thomas Gradin,1956-02-18,"Solleftea, Sweden",SE,C,677,209,384,593,-33,40.8,298,1299.0,29.0,40.0,-27.0,Black_4,AQUARIUS,TAURUS,AQUARIUS,ARIES,SAGITTARIUS,LEO,SAGITTARIUS,CANCER,SCORPIO,LEO,SAGITTARIUS
greggra01,Randy Gregg,1956-02-19,"Edmonton, Alberta",CA,D,474,41,152,193,170,31.0,333,481.0,7.0,40.0,-27.0,Black_4,AQUARIUS,GEMINI,AQUARIUS,ARIES,SAGITTARIUS,LEO,SAGITTARIUS,CANCER,SCORPIO,LEO,SAGITTARIUS
eloraka01,Kari Eloranta,1956-02-29,"Lahti, Finland",FI,D,267,13,103,116,23,17.1,155,217.0,1.0,40.0,-27.0,Black_4,PISCES,LIBRA,AQUARIUS,ARIES,CAPRICORN,LEO,SAGITTARIUS,CANCER,SCORPIO,LEO,SAGITTARIUS
hothagr01,Greg Hotham,1956-03-07,"London, Ontario",CA,D,230,15,74,89,-48,11.6,139,297.0,0.0,40.0,-27.0,Black_4,PISCES,CAPRICORN,AQUARIUS,ARIES,CAPRICORN,LEO,SAGITTARIUS,CANCER,SCORPIO,LEO,SAGITTARIUS
markejo01,John Markell,1956-03-10,"Cornwall, Ontario",CA,LW,55,11,10,21,-26,0.6,36,57.0,1.0,40.0,-27.0,Black_4,PISCES,AQUARIUS,AQUARIUS,TAURUS,CAPRICORN,LEO,SAGITTARIUS,CANCER,SCORPIO,LEO,SAGITTARIUS
debolda01,Dave Debol,1956-03-27,"St. Claire Shores, Michigan",US,C,92,26,26,52,-17,2.7,4,166.0,2.0,40.0,-27.0,Black_4,ARIES,LIBRA,PISCES,TAURUS,CAPRICORN,LEO,SAGITTARIUS,CANCER,LIBRA,LEO,SAGITTARIUS
blakemi02,Mike Blake,1956-04-06,"Kitchener, Ontario",CA,G,40,13,15,5,0,5.6,2113,4.26,0.867,40.0,-27.0,Black_4,ARIES,AQUARIUS,ARIES,GEMINI,CAPRICORN,LEO,SAGITTARIUS,CANCER,LIBRA,LEO,SAGITTARIUS
melinro01,Roger Melin,1956-04-25,"Enkopg, Sweden",SE,LW,3,0,0,0,-1,-0.1,0,1.0,0.0,40.0,-27.0,Red_3,TAURUS,SCORPIO,TAURUS,GEMINI,AQUARIUS,LEO,SAGITTARIUS,CANCER,LIBRA,LEO,SAGITTARIUS
hakanan01,Anders Håkansson,1956-04-27,"Munkfors, Sweden",SE,LW,330,52,46,98,-40,0.9,141,368.0,8.0,40.0,-27.0,Red_3,TAURUS,SAGITTARIUS,TAURUS,GEMINI,AQUARIUS,LEO,SAGITTARIUS,CANCER,LIBRA,LEO,SAGITTARIUS
molinla01,Lars Molin,1956-05-07,"Örnsköldsvik, Sweden",SE,LW,172,33,65,98,-29,4.1,37,324.0,5.0,40.0,-27.0,Red_3,TAURUS,ARIES,GEMINI,GEMINI,AQUARIUS,LEO,SAGITTARIUS,CANCER,LIBRA,LEO,SAGITTARIUS
wilsoro03,Ron Wilson,1956-05-13,"Toronto, Ontario",CA,C,831,110,216,326,-44,10.8,413,1131.0,10.0,40.0,-27.0,Red_3,TAURUS,CANCER,GEMINI,CANCER,AQUARIUS,LEO,SAGITTARIUS,CANCER,LIBRA,LEO,SAGITTARIUS
hodgsri01,Rick Hodgson,1956-05-23,"Medice Hat, Alberta",CA,D,6,0,0,0,-5,-0.2,6,1.0,0.0,40.0,-27.0,Red_3,GEMINI,SCORPIO,GEMINI,CANCER,AQUARIUS,LEO,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
bailere01,Reid Bailey,1956-05-28,"Toronto, Ontario",CA,D,40,1,3,4,-1,1.5,105,31.0,0.0,40.0,-27.0,Red_3,GEMINI,CAPRICORN,GEMINI,CANCER,AQUARIUS,LEO,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
lukowmo01,Morris Lukowich,1956-06-01,"Speers, Saskatchewan",CA,LW,582,199,219,418,-103,26.9,584,1203.0,18.0,40.0,-27.0,Red_3,GEMINI,PISCES,GEMINI,CANCER,AQUARIUS,LEO,SCORPIO,CANCER,LIBRA,LEO,SAGITTARIUS
eavesmi01,Mike Eaves,1956-06-10,"Denver, Colorado",US,C,324,83,143,226,24,14.1,80,608.0,11.0,40.0,-27.0,Red_3,GEMINI,CANCER,GEMINI,CANCER,PISCES,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
prestyv01,Yves Preston,1956-06-14,"Montreal, Quebec",CA,LW,28,7,3,10,-1,0.4,4,20.0,2.0,40.0,-27.0,Red_3,GEMINI,VIRGO,GEMINI,CANCER,PISCES,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
saundbe01,Bernie Saunders,1956-06-21,"Montreal, Quebec",CA,LW,10,0,1,1,-2,-0.3,8,9.0,0.0,40.0,-27.0,Red_3,CANCER,SAGITTARIUS,GEMINI,CANCER,PISCES,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
tudorro01,Rob Tudor,1956-06-30,"Cupar, Saskatchewan",CA,RW/C,28,4,4,8,0,0.4,19,51.0,0.0,40.0,-27.0,Red_3,CANCER,PISCES,GEMINI,GEMINI,PISCES,LEO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
pettejo01,Jörgen Pettersson,1956-07-11,"Gothenburg, Sweden",SE,LW,435,174,192,366,-10,25.9,117,1084.0,24.0,40.0,-27.0,Red_3,CANCER,VIRGO,CANCER,GEMINI,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
melroba01,Barry Melrose,1956-07-15,"Kelvgton, Saskatchewan",CA,D,300,10,23,33,-119,6.5,728,236.0,1.0,40.0,-27.0,Red_3,CANCER,SCORPIO,CANCER,GEMINI,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
skidmpa01,Paul Skidmore,1956-07-22,"Smithtown, New York",US,G,2,1,1,0,0,0.5,120,3.0,0.878,40.0,-27.0,Red_3,CANCER,CAPRICORN,LEO,GEMINI,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
risslga01,Gary Rissling,1956-08-08,"Saskatoon, Saskatchewan",CA,LW,221,23,30,53,-47,0.4,1006,166.0,2.0,40.0,-27.0,Red_3,LEO,VIRGO,VIRGO,CANCER,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
nilsske01,Kent Nilsson,1956-08-31,"Nynashamn, Sweden",SE,C,553,264,422,686,-25,52.2,116,1374.0,28.0,40.0,-27.0,Red_3,VIRGO,CANCER,LIBRA,CANCER,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
vautoyv01,Yvon Vautour,1956-09-10,"St. John, New Brunswick",CA,RW,204,26,33,59,-69,-0.3,401,233.0,2.0,40.0,-27.0,White_2,VIRGO,SAGITTARIUS,LIBRA,LEO,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
johnsbe01,Bernie Johnston,1956-09-15,"Toronto, Ontario",CA,C,57,12,24,36,5,2.1,16,88.0,0.0,40.0,-27.0,White_2,VIRGO,AQUARIUS,LIBRA,LEO,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
stastpe01,Peter Šťastný,1956-09-18,"Bratislava, Czechoslovakia",CS,C,977,450,789,1239,-15,94.1,824,2374.0,54.0,40.0,-27.0,White_2,VIRGO,PISCES,LIBRA,LEO,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
bonarda01,Dan Bonar,1956-09-23,"Brandon, Manitoba",CA,C,170,25,39,64,-12,0.9,208,202.0,3.0,40.0,-27.0,White_2,LIBRA,TAURUS,LIBRA,LEO,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
davisma01,Mal Davis,1956-10-10,"Lockport, Nova Scotia",CA,LW,100,31,22,53,-5,3.4,34,125.0,8.0,40.0,-27.0,White_2,LIBRA,CAPRICORN,VIRGO,VIRGO,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
hordymi01,Mike Hordy,1956-10-10,"Thunder Bay, Ontario",CA,D,11,0,0,0,-1,0.3,7,10.0,0.0,40.0,-27.0,White_2,LIBRA,CAPRICORN,VIRGO,VIRGO,PISCES,VIRGO,SCORPIO,LEO,LIBRA,LEO,SAGITTARIUS
morroke01,Ken Morrow,1956-10-17,"Flt, Michigan",US,D,550,17,88,105,142,31.9,309,584.0,2.0,40.0,-27.0,White_2,LIBRA,PISCES,LIBRA,VIRGO,PISCES,VIRGO,SAGITTARIUS,LEO,LIBRA,LEO,SAGITTARIUS
walshji01,Jim Walsh,1956-10-26,"Norfolk, Virginia",US,D,4,0,1,1,1,0.3,4,8.0,0.0,40.0,-27.0,White_2,SCORPIO,CANCER,LIBRA,VIRGO,PISCES,VIRGO,SAGITTARIUS,LEO,SCORPIO,VIRGO,SAGITTARIUS
legricl01,Claude Legris,1956-11-06,"Verdun, Quebec",CA,G,4,0,1,1,0,0.4,91,2.62,0.923,40.0,-27.0,White_2,SCORPIO,SAGITTARIUS,SCORPIO,LIBRA,PISCES,VIRGO,SAGITTARIUS,LEO,SCORPIO,VIRGO,SCORPIO
bakerbi01,Bill Baker,1956-11-29,"Grand Rapids, Minnesota",US,D,143,7,25,32,-29,5.8,175,145.0,2.0,40.0,-27.0,White_2,SAGITTARIUS,SCORPIO,SAGITTARIUS,SCORPIO,PISCES,VIRGO,SAGITTARIUS,LEO,SCORPIO,VIRGO,SCORPIO
marshpe01,Peter Marsh,1956-12-21,"Halifax, Nova Scotia",CA,RW,278,48,71,119,-71,3.0,224,627.0,2.0,40.0,-27.0,White_2,SAGITTARIUS,LEO,CAPRICORN,SAGITTARIUS,ARIES,LIBRA,SAGITTARIUS,LEO,SCORPIO,VIRGO,SCORPIO
janasst01,Steve Janaszak,1957-01-07,"St. Paul, Minnesota",US,G,3,0,1,1,0,0.1,160,5.63,0.874,40.0,-27.0,White_2,CAPRICORN,PISCES,CAPRICORN,SAGITTARIUS,ARIES,LIBRA,SAGITTARIUS,LEO,SCORPIO,VIRGO,SCORPIO
hillbr01.,Brian Hill,1957-01-12,"Rega, Saskatchewan",CA,RW,19,1,1,2,-1,-0.4,4,17.0,0.0,40.0,-27.0,White_2,CAPRICORN,GEMINI,CAPRICORN,SAGITTARIUS,ARIES,LIBRA,SAGITTARIUS,LEO,SCORPIO,VIRGO,SCORPIO
bethejo01,John Bethel,1957-01-15,"Montreal, Quebec",CA,LW,17,0,2,2,-3,-0.3,4,12.0,0.0,40.0,-27.0,White_2,CAPRICORN,CANCER,CAPRICORN,CAPRICORN,ARIES,LIBRA,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
marinhe01,Hector Marini,1957-01-27,"Timms, Ontario",CA,RW,154,27,46,73,-9,3.0,248,164.0,4.0,40.0,-27.0,White_2,AQUARIUS,CAPRICORN,CAPRICORN,CAPRICORN,ARIES,LIBRA,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
napiema01,Mark Napier,1957-01-28,"Toronto, Ontario",CA,RW,767,235,306,541,140,36.6,157,1396.0,28.0,40.0,-27.0,White_2,AQUARIUS,CAPRICORN,CAPRICORN,CAPRICORN,ARIES,LIBRA,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
banduje01,Jeff Bandura,1957-02-04,"White Rock, British Columbia",CA,D,2,0,1,1,-3,0.0,0,2.0,0.0,40.0,-27.0,Blue_1,AQUARIUS,ARIES,CAPRICORN,CAPRICORN,TAURUS,LIBRA,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
duponno01,Norm Dupont,1957-02-05,"Montreal, Quebec",CA,LW,256,55,85,140,-110,4.5,52,537.0,4.0,40.0,-27.0,Blue_1,AQUARIUS,ARIES,CAPRICORN,CAPRICORN,TAURUS,LIBRA,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
jamesva01,Val James,1957-02-14,"Ocala, Florida",US,LW,11,0,0,0,-1,-0.3,30,5.0,0.0,40.0,-27.0,Blue_1,AQUARIUS,LEO,AQUARIUS,AQUARIUS,TAURUS,LIBRA,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
hendear01,Archie Henderson,1957-02-17,"Calgary, Alberta",CA,RW,23,3,1,4,-3,-0.1,92,11.0,0.0,40.0,-27.0,Blue_1,AQUARIUS,LIBRA,AQUARIUS,AQUARIUS,TAURUS,LIBRA,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
holmewa01,Warren Holmes,1957-02-18,"Beeton, Ontario",CA,C,45,8,18,26,-10,0.9,7,75.0,0.0,40.0,-27.0,Blue_1,AQUARIUS,LIBRA,AQUARIUS,AQUARIUS,TAURUS,LIBRA,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
mullejo01,Joe Mullen,1957-02-26,"New York, New York",US,RW,1062,502,561,1063,167,91.2,241,2787.0,73.0,40.0,-27.0,Blue_1,PISCES,AQUARIUS,AQUARIUS,AQUARIUS,TAURUS,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
gorento01,Tom Gorence,1957-03-11,"St. Paul, Minnesota",US,RW,303,58,53,111,28,3.8,89,484.0,11.0,40.0,-27.0,Blue_1,PISCES,CANCER,PISCES,PISCES,TAURUS,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
toneljo01,John Tonelli,1957-03-23,"Milton, Ontario",CA,LW,1028,325,511,836,221,58.8,911,1854.0,47.0,40.0,-27.0,Blue_1,ARIES,CAPRICORN,ARIES,PISCES,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
irelara01,Randy Ireland,1957-04-05,"Rosetown, Saskatchewan",CA,G,2,0,0,0,0,0.0,30,6.02,0.857,40.0,-27.0,Blue_1,ARIES,GEMINI,TAURUS,ARIES,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
sommero01,Roy Sommer,1957-04-05,"Oakland, California",US,LW/C,3,1,0,1,0,0.1,7,1.0,0.0,40.0,-27.0,Blue_1,ARIES,GEMINI,TAURUS,ARIES,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
sevigri01,Richard Sévigny,1957-04-11,"Montreal, Quebec",CA,G,176,80,54,20,5,29.2,9462,3.21,0.884,40.0,-27.0,Blue_1,ARIES,VIRGO,TAURUS,ARIES,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
stewaji01,Jim Stewart,1957-04-23,"Cambridge, Massachusetts",US,G,1,0,1,0,0,-0.3,20,15.0,0.444,40.0,-27.0,Blue_1,TAURUS,AQUARIUS,TAURUS,TAURUS,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
labatne01,Neil Labatte,1957-04-24,"Toronto, Ontario",CA,C/D,26,0,2,2,-4,0.7,19,17.0,0.0,40.0,-27.0,Blue_1,TAURUS,PISCES,TAURUS,TAURUS,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
hansoke01,Keith Hanson,1957-04-26,"Ada, Minnesota",US,D,25,0,2,2,-14,0.1,77,19.0,0.0,40.0,-27.0,Blue_1,TAURUS,PISCES,TAURUS,TAURUS,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
parroda01,Dave Parro,1957-04-30,"Saskatoon, Saskatchewan",CA,G,77,21,36,10,2,10.0,4005,4.1,0.876,40.0,-27.0,Blue_1,TAURUS,TAURUS,TAURUS,TAURUS,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
wallipe01,Peter Wallin,1957-04-30,"Stockholm, Sweden",SE,RW,52,3,14,17,2,-0.1,14,63.0,1.0,40.0,-27.0,Blue_1,TAURUS,TAURUS,TAURUS,TAURUS,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
stoyast01,Steve Stoyanovich,1957-05-02,"London, Ontario",CA,C,23,3,5,8,-1,0.2,11,60.0,1.0,40.0,-27.0,Blue_1,TAURUS,GEMINI,TAURUS,TAURUS,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
langwro01,Rod Langway,1957-05-03,"Maag, Taiwan",TW,D,994,51,278,329,276,78.1,851,1237.0,9.0,40.0,-27.0,Blue_1,TAURUS,GEMINI,TAURUS,TAURUS,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
ihnacpe01,Peter Ihnačák,1957-05-03,"Poprad, Czechoslovakia",CS,C,417,102,165,267,-41,15.3,175,658.0,5.0,40.0,-27.0,Blue_1,TAURUS,GEMINI,TAURUS,TAURUS,GEMINI,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
bakerst01,Steve Baker,1957-05-06,"Boston, Massachusetts",US,G,57,20,20,11,3,8.2,3074,3.71,0.872,40.0,-27.0,Blue_1,TAURUS,LEO,TAURUS,TAURUS,CANCER,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
harreti01,Tim Harrer,1957-05-10,"Bloomgton, Minnesota",US,RW,3,0,0,0,0,-0.1,2,3.0,0.0,40.0,-27.0,Blue_1,TAURUS,LIBRA,TAURUS,TAURUS,CANCER,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
tebbugr01,Greg Tebbutt,1957-05-11,"North Vancouver, British Columbia",CA,D,26,0,3,3,-27,-0.4,35,38.0,0.0,40.0,-27.0,Blue_1,TAURUS,LIBRA,TAURUS,TAURUS,CANCER,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
janecbo01,Bob Janecyk,1957-05-18,"Chicago, Illinois",US,G,111,44,47,13,2,15.7,6287,4.15,0.867,40.0,-27.0,Blue_1,TAURUS,CAPRICORN,TAURUS,GEMINI,CANCER,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
robinmo01,Moe Robinson,1957-05-29,"Wchester, Ontario",CA,D,1,0,0,0,0,0.0,0,0.0,0.0,40.0,-27.0,Blue_1,GEMINI,GEMINI,TAURUS,GEMINI,CANCER,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
kamppha01,Hannu Kamppuri,1957-06-01,"Helski, Finland",FI,G,13,1,10,1,0,1.1,634,5.11,0.845,40.0,-27.0,Blue_1,GEMINI,CANCER,TAURUS,GEMINI,CANCER,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
berrydo01,Doug Berry,1957-06-03,"New Westmster, British Columbia",CA,C,121,10,33,43,-38,0.3,24,110.0,1.0,40.0,-27.0,Blue_1,GEMINI,LEO,TAURUS,GEMINI,CANCER,VIRGO,SAGITTARIUS,LEO,SCORPIO,LEO,SCORPIO
